,id_entrega,tiempo,sin_pesar,pesados,p_aciertos,velocidad,p_aceptacion,score_recolector,seniority_BEGINNER,seniority_INTERMEDIATE,seniority_REVIEW,distancia,lunes,martes,miercoles,jueves,viernes,sabado,hora
3741,1,78.387934,23.0,6.0,0.878,1.4,0.96,4.48,0,0,0,1.0926507979401194,0,0,0,0,0,0,0
3742,1,67.234941,4.0,0.0,0.8681,1.27,0.88,4.84,0,0,0,1.1147509294508948,1,0,0,0,0,0,1
3745,1,105.666557,20.0,16.0,0.8531,1.52,1.0,4.68,0,0,0,0.528398575402484,1,0,0,0,0,0,0
3746,0,95.650821,4.0,4.0,0.8531,2.33,0.88,4.91,0,1,0,4.42821536714326,0,0,0,0,0,0,0
3748,1,53.528806,4.0,1.0,0.8726,1.57,1.0,4.88,0,0,0,1.5403669226552783,1,0,0,0,0,0,1
3749,0,111.079232,7.0,2.0,0.8156,3.0,1.0,4.92,0,1,0,4.667987515766688,0,0,0,0,0,0,0
3750,0,46.307694,1.0,0.0,0.8036,1.67,0.92,4.96,0,1,0,1.9394939360184147,0,0,0,0,0,0,1
3751,1,147.427036,4.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,11.385409337287996,0,0,0,0,0,0,0
3753,0,46.940127,14.0,1.0,0.8815,1.38,1.0,4.76,0,0,0,1.28490550317746,0,0,0,0,0,0,1
3754,1,92.533486,19.0,20.0,0.8894,1.57,1.0,4.6,0,0,0,0.0539128497959614,1,0,0,0,0,0,1
3755,1,32.738623,6.0,5.0,0.8427,1.44,1.0,4.88,0,0,0,0.12104901056677013,0,0,0,0,0,0,1
3756,1,76.544587,4.0,0.0,0.9161,2.17,0.8,4.76,0,0,1,4.105150431728345,1,0,0,0,0,0,1
3757,1,175.865471,29.0,12.0,0.8395,1.21,0.96,4.64,0,0,0,8.32124172679529,1,0,0,0,0,0,1
3758,1,120.830516,42.0,1.0,0.8217,2.2,1.0,4.6,0,1,0,0.22406376807393272,1,0,0,0,0,0,0
3760,0,59.966113,6.0,0.0,0.8479,1.7,0.96,4.88,0,0,0,0.4906444938416579,0,0,0,0,0,0,1
3761,1,102.475932,18.0,9.0,0.8564,1.56,1.0,4.68,0,0,0,0.31155337831918745,1,0,0,0,0,0,0
3762,1,71.690378,2.0,0.0,0.8455,2.0,1.0,4.88,0,1,0,0.5602056422720093,0,1,0,0,0,0,0
3763,0,105.059164,16.0,2.0,0.8316,2.13,1.0,4.72,0,1,0,5.154113651609435,0,0,0,0,0,0,0
3765,1,46.292618,11.0,3.0,0.8116,2.15,1.0,4.92,0,1,0,0.5360780627561331,0,0,0,0,0,0,1
3766,1,76.965378,21.0,8.0,0.9148,2.24,0.96,4.76,0,1,0,0.7567461411188448,1,0,0,0,0,0,0
3767,1,43.499928,10.0,0.0,0.8447,1.1,1.0,4.76,0,0,0,2.0552527477032245,1,0,0,0,0,0,1
3768,1,69.886832,12.0,5.0,0.8555,2.36,1.0,4.87,0,1,0,1.6690885382041212,1,0,0,0,0,0,1
3769,0,76.464519,18.0,2.0,0.7846,3.31,1.0,4.9,0,0,1,0.2944529881944039,0,0,0,0,0,0,0
3770,0,87.481243,10.0,3.0,0.8395,1.22,0.96,4.84,0,0,0,1.7708330058794903,0,0,0,0,0,0,0
3771,1,223.237829,68.0,21.0,0.8537,1.13,0.96,4.88,0,0,0,4.415562516119938,1,0,0,0,0,0,1
3772,0,50.950931,5.0,0.0,0.8559,2.0,0.92,4.92,0,0,1,1.8427911789257696,0,0,0,0,0,0,0
3773,0,82.887952,8.0,1.0,0.8244,1.59,1.0,4.95,0,0,0,5.673004133295183,0,0,0,0,0,0,0
3775,1,136.841249,40.0,13.0,0.8674,1.63,0.88,4.44,0,0,0,0.3035140889361797,1,0,0,0,0,0,0
3776,1,35.645696,1.0,0.0,0.8687,1.42,0.96,4.8,0,0,0,3.483194696417385,1,0,0,0,0,0,1
3777,1,104.601458,12.0,3.0,0.8857,1.6,0.92,4.76,0,0,0,5.066577351263832,1,0,0,0,0,0,0
3778,1,70.119827,25.0,0.0,0.8673,1.45,1.0,4.76,0,0,0,1.542064505086456,1,0,0,0,0,0,1
3779,0,45.627622,6.0,0.0,0.8626,2.07,1.0,4.6,0,1,0,0.3264435021945814,0,0,0,0,0,0,1
3780,1,153.351483,12.0,23.0,0.8678,1.75,0.96,4.6,0,0,0,3.0821458625152705,1,0,0,0,0,0,0
3781,1,99.061891,19.0,16.0,0.8571,1.24,1.0,4.76,0,0,0,2.5701403718172586,0,0,0,0,0,0,0
3782,0,100.906282,28.0,4.0,0.9082,1.43,0.96,4.76,0,0,0,1.3689647246624523,0,0,0,0,0,0,0
3783,0,52.664863,5.0,1.0,0.8899,1.66,1.0,4.84,0,0,0,0.16396551149841312,0,0,0,0,0,0,0
3784,0,96.545753,20.0,10.0,0.845,1.96,1.0,4.95,0,0,0,0.9402609948422961,0,0,0,0,0,0,0
3785,1,106.412438,27.0,10.0,0.8665,1.89,1.0,4.76,0,0,0,0.7219094433370795,0,0,0,0,0,0,0
3786,1,116.169047,17.0,20.0,0.8856,1.22,1.0,4.8,0,0,0,1.7639847267235578,1,0,0,0,0,0,0
3787,1,67.647224,1.0,0.0,0.8540000000000001,1.76,1.0,4.76,0,1,0,8.198867866971241,0,0,0,0,0,0,0
3788,1,30.769609,4.0,0.0,0.8595,2.0,1.0,4.92,0,0,0,0.39984396860514076,1,0,0,0,0,0,0
3789,1,94.056268,11.0,1.0,0.8586,1.57,1.0,4.67,0,1,0,3.4177447726461567,1,0,0,0,0,0,0
3790,1,93.445064,5.0,0.0,0.9148,2.24,0.96,4.76,0,1,0,2.6663467585645417,1,0,0,0,0,0,1
3791,0,52.891674,7.0,4.0,0.8883,1.82,0.96,4.76,0,0,0,1.5693654367893812,0,0,0,0,0,0,0
3792,1,160.205266,32.0,18.0,0.8762,1.61,0.96,4.76,0,0,0,1.492796006939099,1,0,0,0,0,0,1
3794,1,116.188984,14.0,9.0,0.8692,3.04,0.9474,5.0,1,0,0,0.8118071477010397,1,0,0,0,0,0,0
3795,1,120.514785,27.0,9.0,0.8295,1.57,1.0,4.64,0,0,0,0.5117026173569781,1,0,0,0,0,0,1
3796,0,41.086162,2.0,0.0,0.8652,2.43,1.0,5.0,0,1,0,0.967974746396279,0,0,0,0,0,0,0
3797,1,125.786712,14.0,14.0,0.8594,2.11,1.0,4.76,0,1,0,1.2824606207483096,1,0,0,0,0,0,0
3798,1,90.409905,11.0,4.0,0.8894,1.57,1.0,4.6,0,0,0,4.422321446159132,1,0,0,0,0,0,0
3799,1,118.144092,24.0,8.0,0.9137,1.75,0.8,4.52,0,0,1,0.3015986532906354,1,0,0,0,0,0,0
3800,1,62.207658,13.0,4.0,0.8573,1.3,1.0,5.0,0,0,0,1.3474227452184322,1,0,0,0,0,0,0
3801,1,150.576201,20.0,1.0,0.8168,1.85,0.92,4.72,0,0,0,1.0253653604443127,1,0,0,0,0,0,1
3804,1,108.700918,19.0,8.0,0.9033,1.25,1.0,4.8,0,0,0,2.379049439586002,1,0,0,0,0,0,0
3805,1,76.738577,10.0,3.0,0.8681,1.27,0.88,4.84,0,0,0,0.4807819019843523,1,0,0,0,0,0,0
3806,1,63.461652,4.0,0.0,0.8814,0.95,0.64,4.52,0,0,1,0.5273361603805291,1,0,0,0,0,0,1
3807,0,74.019802,6.0,1.0,0.8036,1.67,0.92,4.96,0,1,0,1.9067615700136593,0,0,0,0,0,0,0
3808,1,88.162638,18.0,2.0,0.8431,2.44,0.96,4.86,0,1,0,0.6753948852276994,1,0,0,0,0,0,0
3810,1,95.886532,31.0,5.0,0.826,1.55,1.0,4.72,0,0,0,1.185281341779515,1,0,0,0,0,0,0
3811,0,40.550347,9.0,1.0,0.8815,1.38,1.0,4.76,0,0,0,2.70369778400192,0,0,0,0,0,0,0
3812,0,43.947376,5.0,3.0,0.8452,2.71,0.96,5.0,0,1,0,2.6655108641199883,0,0,0,0,0,0,0
3813,1,52.291452,5.0,1.0,0.8857,2.31,1.0,4.8,0,1,0,4.214953206791057,1,0,0,0,0,0,0
3814,1,45.346998,4.0,0.0,0.8885,1.83,0.92,4.92,0,0,0,0.12248188787254916,1,0,0,0,0,0,0
3815,1,126.677445,19.0,8.0,0.8933,1.28,1.0,4.72,0,0,0,4.05277989151453,1,0,0,0,0,0,1
3817,1,102.912875,32.0,1.0,0.8599,1.5,1.0,4.84,0,0,0,1.4468891185696457,1,0,0,0,0,0,1
3818,1,68.161094,12.0,0.0,0.9409,1.44,1.0,4.56,0,0,0,1.5016550088192404,1,0,0,0,0,0,1
3820,1,87.130594,7.0,0.0,0.8878,2.83,0.96,4.72,0,1,0,1.7743210875188973,1,0,0,0,0,0,1
3821,1,83.965375,25.0,0.0,0.8255,1.89,1.0,4.84,0,0,0,0.4327330923726988,1,0,0,0,0,0,1
3822,1,77.668807,11.0,1.0,0.8889,1.5,1.0,4.72,0,1,0,1.4831135486929008,1,0,0,0,0,0,0
3823,1,134.769363,51.0,14.0,0.8894,1.57,1.0,4.6,0,0,0,1.3033516299987302,1,0,0,0,0,0,1
3824,1,124.694867,25.0,17.0,0.875,1.61,1.0,4.88,0,0,0,0.7570924065348382,1,0,0,0,0,0,1
3825,1,134.222388,18.0,10.0,0.8759,2.12,1.0,4.72,0,1,0,0.12361078459914866,1,0,0,0,0,0,1
3826,1,108.443067,30.0,9.0,0.8528,2.33,0.96,4.64,0,1,0,0.15333262951482765,1,0,0,0,0,0,1
3827,1,97.645222,35.0,9.0,0.855,1.39,1.0,4.68,0,1,0,2.3638502364221976,1,0,0,0,0,0,0
3828,1,67.887757,6.0,8.0,0.8645,1.18,0.96,4.6,0,0,0,0.09553552054151328,1,0,0,0,0,0,0
3829,1,132.470016,21.0,7.0,0.8571,2.06,0.92,4.92,0,1,0,0.8063942325155831,1,0,0,0,0,0,0
3830,1,102.073736,10.0,15.0,0.8954,2.47,1.0,4.8,0,1,0,3.696900023464035,1,0,0,0,0,0,1
3832,0,72.611358,12.0,0.0,0.8525,2.0,0.92,4.88,0,0,0,0.4871227247833533,0,0,0,0,0,0,0
3834,1,49.502966,6.0,1.0,0.8289,1.5,0.96,4.68,0,0,0,1.0960473129087702,1,0,0,0,0,0,0
3835,1,82.928931,10.0,2.0,0.861,1.64,1.0,4.48,0,0,0,0.6957615404802098,1,0,0,0,0,0,0
3836,1,68.607779,13.0,2.0,0.8454,1.46,0.92,4.8,0,0,0,0.9705946657144527,1,0,0,0,0,0,0
3837,1,77.639369,9.0,0.0,0.8544,1.44,0.96,4.76,0,0,0,3.095212385212489,1,0,0,0,0,0,1
3838,1,101.011918,39.0,0.0,0.8743,1.28,0.96,4.88,0,0,0,3.2468171462684263,1,0,0,0,0,0,1
3839,1,114.920495,24.0,9.0,0.8625,1.89,1.0,4.92,0,0,0,0.297938942113233,1,0,0,0,0,0,1
3840,1,104.953037,11.0,11.0,0.8444,1.43,0.84,4.96,0,0,1,2.296969603974458,1,0,0,0,0,0,0
3841,1,108.498502,40.0,0.0,0.8796,1.25,0.96,4.56,0,0,0,2.6526015159221035,1,0,0,0,0,0,0
3842,1,155.367512,24.0,18.0,0.9055,2.41,1.0,4.8,0,1,0,1.054934000463832,1,0,0,0,0,0,0
3843,1,94.937512,22.0,7.0,0.846,1.44,1.0,5.0,0,0,0,1.11283777847374,1,0,0,0,0,0,1
3844,1,111.355343,12.0,6.0,0.8638,1.88,1.0,4.52,0,0,0,1.2295802252584034,1,0,0,0,0,0,1
3845,1,57.539654,8.0,0.0,0.8219,2.66,1.0,4.75,0,1,0,1.2682252444604287,1,0,0,0,0,0,1
3846,1,130.623725,53.0,0.0,0.8746,1.5,1.0,4.8,0,0,0,2.0627676845508853,1,0,0,0,0,0,1
3847,1,52.620039,8.0,0.0,0.8726,2.83,0.96,4.76,0,1,0,0.8820627997716173,1,0,0,0,0,0,1
3848,1,92.348539,17.0,5.0,0.8706,1.58,1.0,4.76,0,0,0,3.2518247258146697,1,0,0,0,0,0,0
3849,1,110.915036,8.0,5.0,0.8547,1.71,0.96,4.8,0,0,0,0.3843742163468668,1,0,0,0,0,0,0
3850,1,71.464518,3.0,2.0,0.8595,2.0,1.0,4.92,0,0,0,1.3724865087089402,1,0,0,0,0,0,0
3851,1,63.871837,12.0,5.0,0.8681,1.27,0.88,4.84,0,0,0,0.45504173808895804,1,0,0,0,0,0,0
3852,1,68.992654,16.0,7.0,0.8514,1.49,1.0,4.92,0,0,0,1.021013967954638,1,0,0,0,0,0,1
3854,1,66.039721,14.0,8.0,0.8516,1.14,1.0,4.76,0,0,0,0.23780022244844795,1,0,0,0,0,0,0
3855,1,102.709644,10.0,11.0,0.8577,1.58,1.0,4.56,0,0,0,1.9787695790332809,1,0,0,0,0,0,0
3857,1,160.648952,51.0,22.0,0.8272,1.29,1.0,4.76,0,0,0,1.429399453423086,1,0,0,0,0,0,0
3858,1,65.661536,7.0,1.0,0.826,1.55,1.0,4.72,0,0,0,2.950195804362584,1,0,0,0,0,0,1
3859,1,99.052132,25.0,10.0,0.8452,2.71,0.96,5.0,0,1,0,1.4075595261361178,1,0,0,0,0,0,0
3861,1,108.627211,18.0,12.0,0.8571,1.48,0.92,4.68,0,0,0,3.837258200652141,1,0,0,0,0,0,0
3862,1,107.072309,15.0,0.0,0.8295,2.35,0.88,4.8,0,1,0,0.9491566399555228,1,0,0,0,0,0,0
3863,1,94.995643,15.0,14.0,0.8398,2.23,0.96,4.84,0,1,0,4.855685312927568,1,0,0,0,0,0,1
3864,1,92.224654,38.0,10.0,0.8521,0.8,1.0,4.88,0,0,0,2.58224862751173,1,0,0,0,0,0,0
3865,1,109.271022,26.0,6.0,0.8721,1.14,0.92,4.68,0,0,0,0.37707689285516255,1,0,0,0,0,0,1
3866,1,41.879981,1.0,0.0,0.8402,2.12,1.0,4.8,0,1,0,1.651366092193887,1,0,0,0,0,0,1
3868,1,87.566797,4.0,3.0,0.9015,2.5,1.0,4.8,0,1,0,0.6346787406759156,1,0,0,0,0,0,0
3869,1,82.940108,19.0,2.0,0.8540000000000001,1.76,1.0,4.76,0,1,0,4.831382440252895,1,0,0,0,0,0,0
3870,1,87.651693,14.0,10.0,0.8557,1.76,1.0,4.92,0,0,0,1.5056599080597297,1,0,0,0,0,0,1
3871,1,132.028209,23.0,12.0,0.8825,1.75,0.88,4.84,0,0,0,2.4402664029702428,1,0,0,0,0,0,0
3872,0,66.537339,25.0,6.0,0.8573,1.3,1.0,5.0,0,0,0,1.4435315089151248,1,0,0,0,0,0,0
3873,1,84.250352,15.0,0.0,0.8949,1.9,0.92,4.76,0,0,0,0.8615709919985284,1,0,0,0,0,0,0
3874,1,64.871748,6.0,0.0,0.8921,1.67,1.0,4.96,0,0,0,0.8292488333970744,1,0,0,0,0,0,1
3876,1,124.214772,61.0,7.0,0.8712,2.13,1.0,4.8,0,1,0,0.9501010372452146,1,0,0,0,0,0,0
3877,1,86.864604,25.0,6.0,0.8442,1.23,1.0,4.84,0,0,0,0.4969946741150191,1,0,0,0,0,0,1
3878,1,123.139704,9.0,5.0,0.9359,1.74,0.9129999999999999,4.57,0,0,0,4.16104067164362,1,0,0,0,0,0,1
3879,1,86.440153,9.0,0.0,0.8921,1.67,1.0,4.96,0,0,0,1.5863185732430762,1,0,0,0,0,0,1
3880,1,115.222394,7.0,13.0,0.8486,1.5,0.96,4.96,0,0,0,3.4421909400297923,1,0,0,0,0,0,1
3881,1,86.150762,15.0,0.0,0.8395,3.29,0.96,4.84,0,0,1,1.489103262923357,1,0,0,0,0,0,0
3883,1,66.838556,10.0,1.0,0.8762,1.32,1.0,4.92,0,0,0,1.0593888828994977,1,0,0,0,0,0,0
3884,1,56.667358,2.0,0.0,0.83,2.97,1.0,4.95,0,1,0,0.3583701498144724,1,0,0,0,0,0,1
3885,1,120.178692,22.0,7.0,0.8764,1.61,1.0,4.8,0,0,0,4.4092323185001785,1,0,0,0,0,0,1
3887,1,63.652328,7.0,1.0,0.9024,2.38,0.92,4.88,0,1,0,0.24493741887131412,1,0,0,0,0,0,1
3888,1,119.030676,38.0,15.0,0.8988,1.29,1.0,4.6,0,0,0,0.3806765595999848,1,0,0,0,0,0,1
3889,1,60.019435,8.0,1.0,0.8555,2.36,1.0,4.87,0,1,0,0.24210375919116786,1,0,0,0,0,0,1
3890,1,134.935272,20.0,17.0,0.8764,1.61,1.0,4.8,0,0,0,4.023417325583095,1,0,0,0,0,0,0
3891,1,99.328334,13.0,6.0,0.8347,1.67,0.96,4.76,0,0,0,1.0411206036912042,1,0,0,0,0,0,1
3892,1,76.792426,2.0,0.0,0.9164,2.27,1.0,4.92,0,1,0,0.7920711209843158,1,0,0,0,0,0,1
3893,1,80.202793,9.0,0.0,0.8085,2.73,0.9,4.83,1,0,0,2.854724356243899,1,0,0,0,0,0,1
3894,1,104.451279,18.0,5.0,0.8444,1.43,0.84,4.96,0,0,1,1.5489392248922107,1,0,0,0,0,0,1
3895,1,109.209142,14.0,12.0,0.8537,2.33,1.0,4.43,0,1,0,1.1032680205400187,1,0,0,0,0,0,1
3896,1,90.481812,28.0,8.0,0.9053,1.48,0.96,4.68,0,0,0,0.7903939289645168,1,0,0,0,0,0,0
3898,1,197.749336,41.0,18.0,0.8914,1.7,1.0,4.92,0,0,0,2.3458585620747034,1,0,0,0,0,0,1
3900,1,66.160701,20.0,0.0,0.8299,1.16,1.0,4.8,0,0,0,0.3510343992924249,1,0,0,0,0,0,0
3901,1,66.984006,17.0,1.0,0.9164,2.27,1.0,4.92,0,1,0,1.6114944131112738,1,0,0,0,0,0,0
3902,0,62.371842,6.0,3.0,0.9082,1.43,0.96,4.76,0,0,0,2.043088447282519,1,0,0,0,0,0,0
3903,0,75.349449,9.0,9.0,0.8887,1.55,0.96,4.72,0,0,0,1.6595258893533185,1,0,0,0,0,0,0
3904,1,93.695993,20.0,3.0,0.8704,1.39,1.0,4.74,0,0,0,0.11242259490691447,1,0,0,0,0,0,1
3905,1,90.589606,16.0,9.0,0.91,1.47,0.96,4.84,0,0,0,0.4309343214889232,1,0,0,0,0,0,1
3906,1,74.053101,5.0,0.0,0.9238,2.47,0.96,4.84,0,1,0,3.978960336776424,1,0,0,0,0,0,1
3907,1,180.719082,11.0,9.0,0.884,3.0,0.92,4.64,0,1,0,0.5290652353275438,1,0,0,0,0,0,1
3909,1,55.336057,4.0,0.0,0.8913,1.81,0.96,4.96,0,0,0,1.317783550025883,1,0,0,0,0,0,1
3910,1,82.202368,6.0,1.0,0.8318,2.38,0.96,4.84,0,1,0,0.19214174680710544,1,0,0,0,0,0,0
3911,1,135.706952,25.0,7.0,0.83,2.97,1.0,4.95,0,1,0,0.23896213408708236,1,0,0,0,0,0,0
3912,0,96.637589,8.0,3.0,0.8471,1.5,1.0,4.64,0,0,0,0.24516682739999382,1,0,0,0,0,0,0
3913,1,95.758487,13.0,10.0,0.8504,1.19,1.0,4.72,0,0,0,0.744766863124872,0,1,0,0,0,0,0
3914,0,67.390904,17.0,12.0,0.8834,1.61,0.88,4.76,0,0,0,1.2999661789737997,1,0,0,0,0,0,0
3915,1,90.478476,12.0,4.0,0.8486,1.5,0.96,4.96,0,0,0,1.3953744488785993,1,0,0,0,0,0,0
3916,1,45.605195,13.0,1.0,0.8889,1.99,1.0,4.6,0,0,0,0.5601853056384204,1,0,0,0,0,0,0
3917,1,128.209918,8.0,13.0,0.8302,2.5,1.0,5.0,0,1,0,0.0706639207735384,1,0,0,0,0,0,1
3918,1,88.527015,13.0,8.0,0.8540000000000001,1.76,1.0,4.76,0,1,0,0.7809214881741553,1,0,0,0,0,0,1
3920,1,122.895072,21.0,12.0,0.8808,1.45,1.0,4.76,0,0,0,0.780943744661775,1,0,0,0,0,0,1
3921,1,109.672064,0.0,1.0,0.8776,1.43,1.0,4.6,0,0,0,4.418191529707914,1,0,0,0,0,0,1
3922,1,135.499545,32.0,15.0,0.8621,1.44,1.0,4.8,0,0,0,2.2724600069605083,1,0,0,0,0,0,1
3923,1,62.434946,2.0,0.0,0.8429,2.52,1.0,4.92,0,1,0,4.732239892044076,1,0,0,0,0,0,1
3924,1,140.086891,31.0,14.0,0.8982,1.51,1.0,4.56,0,0,0,0.20147643990920788,1,0,0,0,0,0,1
3925,0,53.392006,10.0,2.0,0.8498,1.5,0.96,4.96,0,1,0,3.0340200222304112,1,0,0,0,0,0,0
3927,1,101.076348,18.0,1.0,0.8354,2.2,0.96,4.84,0,1,0,1.1870586533296525,1,0,0,0,0,0,0
3928,1,121.607708,23.0,4.0,0.8302,1.77,0.96,4.96,0,0,0,0.45510829118180923,1,0,0,0,0,0,1
3929,1,151.049729,28.0,15.0,0.8841,2.6,0.84,5.0,0,0,1,3.023155389800579,1,0,0,0,0,0,1
3930,0,94.062248,5.0,15.0,0.948,1.67,1.0,4.84,0,0,0,6.130199330980162,1,0,0,0,0,0,1
3931,1,55.559091,6.0,1.0,0.8571,1.9,0.96,4.8,0,0,0,2.949413027811007,1,0,0,0,0,0,0
3932,1,80.592554,10.0,1.0,0.8577,1.58,1.0,4.56,0,0,0,3.935902744222599,1,0,0,0,0,0,1
3933,1,101.971317,14.0,2.0,0.8571,2.64,1.0,4.75,0,1,0,4.596602983038376,1,0,0,0,0,0,1
3934,1,98.244972,28.0,9.0,0.8472,1.93,1.0,4.76,0,1,0,1.3392647815288448,1,0,0,0,0,0,1
3935,1,62.557017,6.0,1.0,0.8555,2.36,1.0,4.87,0,1,0,1.0754395815614328,1,0,0,0,0,0,0
3936,0,73.389748,27.0,4.0,0.8255,1.89,1.0,4.84,0,0,0,1.1728964360345957,1,0,0,0,0,0,0
3937,1,85.138431,26.0,1.0,0.8272,2.07,1.0,4.88,0,1,0,0.6639279997879731,1,0,0,0,0,0,1
3938,1,77.693234,5.0,0.0,0.8712,2.13,1.0,4.8,0,1,0,4.137407397780633,1,0,0,0,0,0,1
3939,1,70.291069,4.0,0.0,0.8158,3.5,0.96,5.0,0,0,1,9.13743728555187,1,0,0,0,0,0,1
3940,1,158.499025,37.0,11.0,0.9053,1.48,0.96,4.68,0,0,0,3.138996535066624,1,0,0,0,0,0,1
3941,1,52.591762,3.0,0.0,0.7758,2.8,0.76,4.84,0,0,1,2.7962849677263866,1,0,0,0,0,0,1
3943,1,54.231217,6.0,3.0,0.7419,2.81,0.8571,5.0,0,0,1,1.0686510928926582,1,0,0,0,0,0,1
3944,1,50.273493,10.0,1.0,0.878,1.54,1.0,4.84,0,0,0,1.198146938899774,1,0,0,0,0,0,1
3945,1,97.997439,7.0,11.0,0.8253,1.71,1.0,4.92,0,0,0,1.3070991321303314,1,0,0,0,0,0,1
3946,1,96.792333,6.0,0.0,0.8322,1.75,1.0,4.72,0,0,0,2.802852384146321,1,0,0,0,0,0,1
3947,1,100.650994,5.0,0.0,0.8805,2.27,1.0,4.64,0,1,0,0.362551677405764,1,0,0,0,0,0,1
3949,1,61.778046,6.0,0.0,0.8505,1.97,0.96,4.35,0,1,0,2.0510340781596375,1,0,0,0,0,0,1
3950,0,92.248692,11.0,7.0,0.9088,1.69,0.96,4.92,0,0,0,0.9779723151812167,1,0,0,0,0,0,1
3951,1,154.060537,24.0,3.0,0.8295,2.35,0.88,4.8,0,1,0,1.0897032993450908,1,0,0,0,0,0,1
3952,0,70.369871,5.0,5.0,0.7975,2.43,1.0,4.92,0,1,0,1.6340492547122263,1,0,0,0,0,0,1
3953,1,100.588198,10.0,3.0,0.8594,2.11,1.0,4.76,0,1,0,0.9008298867227508,1,0,0,0,0,0,1
3954,0,65.666582,3.0,1.0,0.8671,2.68,0.8,4.76,0,0,1,0.9368202924533489,1,0,0,0,0,0,1
3955,0,104.163944,7.0,2.0,0.8524,1.33,0.84,4.96,0,0,1,1.4963039381241614,1,0,0,0,0,0,1
3957,0,42.974734,2.0,2.0,0.8775,2.11,0.96,4.79,0,1,0,0.5113496214921059,1,0,0,0,0,0,0
3958,1,92.753183,8.0,0.0,0.8364,1.54,1.0,4.72,0,0,0,0.5011707885736872,1,0,0,0,0,0,1
3959,0,74.575652,8.0,1.0,0.8036,1.67,0.92,4.96,0,1,0,1.514996896342479,1,0,0,0,0,0,1
3961,1,68.731408,12.0,2.0,0.8639,1.6,1.0,4.92,0,0,0,0.9217338842642447,1,0,0,0,0,0,1
3962,0,81.777494,10.0,1.0,0.8741,1.58,0.96,4.84,0,0,0,0.4182805476202211,1,0,0,0,0,0,1
3963,1,98.638472,15.0,6.0,0.8836,1.73,1.0,4.68,0,0,0,2.3172452582938745,1,0,0,0,0,0,1
3965,0,42.090291,1.0,4.0,0.9033,1.25,1.0,4.8,0,0,0,1.9967356451594898,1,0,0,0,0,0,1
3966,1,129.947431,12.0,13.0,0.8354,2.2,0.96,4.84,0,1,0,1.5191305569517013,1,0,0,0,0,0,1
3967,1,55.710626,15.0,2.0,0.8834,1.61,0.88,4.76,0,0,0,1.6935709421207088,1,0,0,0,0,0,1
3968,1,76.606224,14.0,2.0,0.8645,1.18,0.96,4.6,0,0,0,1.4635068048122903,1,0,0,0,0,0,1
3969,1,104.441643,10.0,10.0,0.8914,1.7,1.0,4.92,0,0,0,0.9515980131950802,1,0,0,0,0,0,1
3970,0,63.393736,1.0,0.0,0.8596,1.71,0.84,4.92,0,0,1,1.6318739012714003,1,0,0,0,0,0,1
3971,1,63.862461,1.0,0.0,0.8809999999999999,2.4,1.0,4.71,0,1,0,2.345948395395217,1,0,0,0,0,0,1
3972,0,71.910147,26.0,1.0,0.8743,1.28,0.96,4.88,0,0,0,2.25026159768495,1,0,0,0,0,0,1
3973,1,55.377057,11.0,5.0,0.8117,2.2,1.0,4.92,0,1,0,2.4732170455108853,1,0,0,0,0,0,1
3974,1,90.690466,18.0,1.0,0.8289,1.5,0.96,4.68,0,0,0,2.6403328174866805,0,0,1,0,0,0,1
3975,1,85.666649,15.0,2.0,0.8452,2.71,0.96,5.0,0,1,0,0.17417660479178584,1,0,0,0,0,0,1
3976,0,83.710433,28.0,9.0,0.8454,1.46,0.92,4.8,0,0,0,0.34712491829436637,1,0,0,0,0,0,1
3977,1,191.890362,46.0,14.0,0.9137,1.75,0.8,4.52,0,0,1,1.367692054718017,1,0,0,0,0,0,1
3978,0,87.674908,2.0,0.0,0.8526,2.4,0.8,4.44,0,0,1,1.4044373118857567,1,0,0,0,0,0,1
3979,1,71.660767,9.0,4.0,0.9496,1.65,1.0,4.68,0,0,0,0.17849162778744718,1,0,0,0,0,0,1
3980,1,113.187221,21.0,8.0,0.7602,2.67,0.96,4.87,0,0,1,1.8898969527214808,1,0,0,0,0,0,1
3981,1,89.735662,15.0,6.0,0.9015,2.5,1.0,4.8,0,1,0,2.493643205419635,1,0,0,0,0,0,0
3982,0,57.847918,5.0,0.0,0.8702,1.47,0.84,4.8,0,0,1,0.023836168038827748,1,0,0,0,0,0,1
3983,0,87.005429,12.0,5.0,0.7821,2.2,0.96,4.79,0,0,1,4.041244228326426,1,0,0,0,0,0,1
3984,0,58.866452,5.0,11.0,0.8521,0.8,1.0,4.88,0,0,0,0.6309187108522644,1,0,0,0,0,0,1
3985,0,66.465344,9.0,1.0,0.8885,1.97,1.0,4.92,0,0,0,4.295622699669247,1,0,0,0,0,0,1
3986,0,47.863188,3.0,2.0,0.8808,2.33,1.0,4.96,0,1,0,1.0227276748940834,1,0,0,0,0,0,1
3987,0,69.964338,2.0,0.0,0.8444,2.13,0.92,4.92,0,1,0,4.126864702388538,1,0,0,0,0,0,1
3988,0,127.045245,19.0,1.0,0.8837,3.6,0.72,4.56,0,1,0,3.9462269460252006,1,0,0,0,0,0,1
3989,1,95.085587,14.0,2.0,0.8306,2.57,0.8,4.8,0,0,1,1.4743242664923146,1,0,0,0,0,0,1
